n_factors_true,n_factors_final,factor_match,n_true_items,n_weak_items,total_items,N,ratio,kmo_overall,meets_kmo_criterion,meets_ratio_criterion,precision,recall,n_iter
2,2,True,8,5,13,150,11.538461538461538,0.7687047781924844,True,True,1.0,1.0,6
3,2,False,9,10,19,150,7.894736842105263,0.6055294875977959,True,True,1.0,0.6666666666666666,14
3,3,True,18,6,24,205,8.541666666666666,0.8153009788367627,True,True,1.0,1.0,7
2,2,True,8,11,19,218,11.473684210526315,0.7608029126476213,True,True,1.0,1.0,12
2,2,True,12,15,27,191,7.074074074074074,0.7937196960429106,True,True,1.0,1.0,16
3,3,True,18,5,23,207,9.0,0.8315337917974097,True,True,1.0,1.0,6
3,3,True,15,12,27,265,9.814814814814815,0.7946627125807985,True,True,1.0,0.9333333333333333,14
2,2,True,12,15,27,299,11.074074074074074,0.8399713789612298,True,True,1.0,1.0,16
2,2,True,8,6,14,157,11.214285714285714,0.7315685315636654,True,True,1.0,0.875,8
2,2,True,8,14,22,212,9.636363636363637,0.7070326965044983,True,True,1.0,1.0,15
3,3,True,18,8,26,307,11.807692307692308,0.8468845108763895,True,True,1.0,1.0,9
2,2,True,12,9,21,242,11.523809523809524,0.8257038282082202,True,True,1.0,0.9166666666666666,11
3,3,True,12,9,21,226,10.761904761904763,0.7096532768170067,True,True,1.0,1.0,10
3,3,True,18,7,25,278,11.12,0.8601568225111763,True,True,1.0,1.0,8
2,2,True,10,15,25,203,8.12,0.7593701754104117,True,True,1.0,0.9,17
2,2,True,12,12,24,215,8.958333333333334,0.8270932782768128,True,True,1.0,1.0,13
2,2,True,10,7,17,150,8.823529411764707,0.7398618512018101,True,True,1.0,0.9,9
2,2,True,10,9,19,150,7.894736842105263,0.7733501325827048,True,True,1.0,0.9,11
2,2,True,6,15,21,242,11.523809523809524,0.7053037543812124,True,True,1.0,0.8333333333333334,17
3,3,True,15,12,27,282,10.444444444444445,0.8209811751133232,True,True,1.0,0.9333333333333333,14
3,3,True,15,7,22,245,11.136363636363637,0.7934431635802964,True,True,1.0,0.9333333333333333,9
2,2,True,12,14,26,184,7.076923076923077,0.7992866725227945,True,True,1.0,1.0,15
3,3,True,12,8,20,200,10.0,0.7495588944762429,True,True,1.0,1.0,9
2,2,True,12,6,18,206,11.444444444444445,0.8635539104225436,True,True,1.0,1.0,7
2,2,True,12,10,22,167,7.590909090909091,0.7760263557573754,True,True,1.0,0.8333333333333334,13
2,2,True,6,7,13,150,11.538461538461538,0.6854008184555537,True,True,1.0,1.0,8
3,3,True,12,6,18,150,8.333333333333334,0.7575306591826493,True,True,1.0,0.9166666666666666,8
3,3,True,15,13,28,284,10.142857142857142,0.8096387871830834,True,True,1.0,1.0,14
3,3,True,18,12,30,282,9.4,0.8609651397841214,True,True,1.0,1.0,13
3,3,True,9,6,15,154,10.266666666666667,0.6396033374884929,True,True,1.0,1.0,7
3,3,True,18,5,23,262,11.391304347826088,0.8651338670363685,True,True,1.0,1.0,6
3,3,True,18,13,31,324,10.451612903225806,0.8104147891000238,True,True,1.0,0.9444444444444444,15
2,2,True,8,8,16,154,9.625,0.7734653003417415,True,True,1.0,1.0,9
3,3,True,15,7,22,224,10.181818181818182,0.7841566599061367,True,True,1.0,1.0,8
3,3,True,15,13,28,259,9.25,0.7650364196917228,True,True,1.0,0.9333333333333333,15
3,3,True,18,15,33,277,8.393939393939394,0.8201231286131806,True,True,1.0,0.9444444444444444,17
2,2,True,10,9,19,188,9.894736842105264,0.7832626868912943,True,True,1.0,0.9,11
3,3,True,9,12,21,243,11.571428571428571,0.6947660729372718,True,True,1.0,1.0,13
2,2,True,6,5,11,150,13.636363636363637,0.649095832492091,True,True,1.0,0.8333333333333334,7
2,2,True,10,5,15,150,10.0,0.8150282787144907,True,True,1.0,1.0,6
2,2,True,8,15,23,218,9.478260869565217,0.7096616984265262,True,True,1.0,1.0,16
3,3,True,12,15,27,245,9.074074074074074,0.734245086095226,True,True,1.0,0.8333333333333334,18
2,2,True,12,15,27,193,7.148148148148148,0.8030890565455252,True,True,1.0,1.0,16
3,3,True,15,14,29,347,11.96551724137931,0.8197180746046809,True,True,1.0,1.0,15
2,2,True,6,7,13,150,11.538461538461538,0.6963941561956627,True,True,1.0,1.0,8
2,2,True,10,12,22,201,9.136363636363637,0.7741821851859967,True,True,1.0,1.0,13
2,2,True,12,10,22,184,8.363636363636363,0.829265293159297,True,True,1.0,1.0,11
2,2,True,10,10,20,219,10.95,0.7975892028822258,True,True,1.0,1.0,11
2,2,True,8,14,22,237,10.772727272727273,0.7788142825476557,True,True,1.0,1.0,15
3,3,True,18,6,24,200,8.333333333333334,0.8221059530803231,True,True,1.0,1.0,7
2,2,True,8,14,22,239,10.863636363636363,0.7568362402155429,True,True,1.0,1.0,15
3,3,True,15,13,28,308,11.0,0.7798619442067354,True,True,1.0,1.0,14
3,3,True,15,9,24,208,8.666666666666666,0.7868582657935101,True,True,1.0,0.9333333333333333,11
2,2,True,8,5,13,155,11.923076923076923,0.7845640609372561,True,True,1.0,1.0,6
2,2,True,8,7,15,150,10.0,0.7861957607113533,True,True,1.0,1.0,8
3,3,True,15,12,27,309,11.444444444444445,0.8318506497671394,True,True,1.0,1.0,13
2,2,True,10,6,16,150,9.375,0.7770011821961181,True,True,1.0,1.0,7
3,3,True,15,14,29,290,10.0,0.7697138046365319,True,True,1.0,1.0,15
3,3,True,15,8,23,271,11.782608695652174,0.808611467696664,True,True,1.0,1.0,9
3,3,True,15,12,27,206,7.62962962962963,0.7636604376085401,True,True,1.0,1.0,13
3,3,True,15,10,25,231,9.24,0.7271467058839058,True,True,1.0,0.8,14
3,3,True,9,8,17,199,11.705882352941176,0.6688023290013776,True,True,1.0,1.0,9
3,3,True,12,7,19,219,11.526315789473685,0.6994404379440546,True,True,1.0,1.0,8
3,3,True,18,5,23,185,8.043478260869565,0.8089779545487054,True,True,1.0,1.0,6
3,3,True,12,7,19,200,10.526315789473685,0.7587483021645134,True,True,1.0,0.9166666666666666,9
2,2,True,8,11,19,211,11.105263157894736,0.7251288029076682,True,True,1.0,1.0,12
2,2,True,8,5,13,153,11.76923076923077,0.8003222126682996,True,True,1.0,0.875,7
3,3,True,15,14,29,283,9.758620689655173,0.7956291193769858,True,True,1.0,0.9333333333333333,16
2,2,True,12,11,23,230,10.0,0.8276100813332289,True,True,1.0,1.0,12
2,2,True,12,12,24,178,7.416666666666667,0.8082534302903145,True,True,1.0,0.8333333333333334,15
2,1,False,6,13,19,176,9.263157894736842,0.6186078111761022,True,True,1.0,0.5,17
3,3,True,12,12,24,274,11.416666666666666,0.7567018612463106,True,True,1.0,1.0,13
2,2,True,10,14,24,256,10.666666666666666,0.7852673725215543,True,True,1.0,1.0,15
2,2,True,10,15,25,246,9.84,0.765945875872495,True,True,1.0,1.0,16
2,2,True,12,10,22,175,7.954545454545454,0.808143845910986,True,True,1.0,1.0,11
2,2,True,8,15,23,264,11.478260869565217,0.7545657081016527,True,True,1.0,1.0,16
2,2,True,12,11,23,220,9.565217391304348,0.8226404921364506,True,True,1.0,0.9166666666666666,13
2,2,True,8,11,19,150,7.894736842105263,0.7160006381611076,True,True,1.0,1.0,12
3,3,True,15,15,30,247,8.233333333333333,0.7951791811149783,True,True,1.0,1.0,16
3,3,True,9,15,24,234,9.75,0.6737537551733186,True,True,1.0,1.0,16
2,2,True,12,11,23,270,11.73913043478261,0.8315108808488924,True,True,1.0,1.0,12
2,2,True,12,11,23,273,11.869565217391305,0.8537185035653694,True,True,1.0,1.0,12
2,2,True,12,7,19,157,8.263157894736842,0.8149467299062597,True,True,1.0,1.0,8
3,2,False,9,6,15,166,11.066666666666666,0.6121741448350719,True,True,1.0,0.6666666666666666,10
3,3,True,18,10,28,238,8.5,0.828236933352059,True,True,1.0,1.0,11
3,3,True,12,7,19,185,9.736842105263158,0.7179854472112712,True,True,1.0,1.0,8
3,3,True,15,9,24,285,11.875,0.8103586695896036,True,True,1.0,0.9333333333333333,11
3,3,True,18,11,29,284,9.793103448275861,0.8261200206806868,True,True,1.0,0.8888888888888888,14
2,2,True,10,7,17,150,8.823529411764707,0.8068885910752085,True,True,1.0,1.0,8
2,2,True,12,12,24,216,9.0,0.7987557768529395,True,True,1.0,1.0,13
3,3,True,15,15,30,218,7.266666666666667,0.7842383495548814,True,True,1.0,1.0,16
3,3,True,15,10,25,195,7.8,0.8151537222061629,True,True,1.0,1.0,11
2,2,True,6,8,14,150,10.714285714285714,0.6950744603855167,True,True,1.0,1.0,9
3,3,True,15,14,29,244,8.413793103448276,0.7871344375329682,True,True,1.0,1.0,15
2,2,True,8,10,18,150,8.333333333333334,0.7013572529304172,True,True,1.0,1.0,11
2,2,True,12,6,18,204,11.333333333333334,0.8594754805374455,True,True,1.0,1.0,7
2,2,True,8,7,15,150,10.0,0.7654873255479685,True,True,1.0,1.0,8
3,3,True,18,7,25,292,11.68,0.8427652111878791,True,True,1.0,1.0,8
3,3,True,12,11,23,200,8.695652173913043,0.7464303634570015,True,True,1.0,1.0,12
3,3,True,12,13,25,291,11.64,0.7512129522634275,True,True,1.0,1.0,14
3,3,True,12,8,20,179,8.95,0.7206382939159891,True,True,1.0,0.9166666666666666,10
2,2,True,10,15,25,183,7.32,0.7540545951051569,True,True,1.0,1.0,16
3,3,True,12,13,25,294,11.76,0.7801680993394106,True,True,1.0,1.0,14
2,2,True,8,9,17,198,11.647058823529411,0.746738595637602,True,True,1.0,1.0,10
2,2,True,12,15,27,208,7.703703703703703,0.8004987300854579,True,True,1.0,1.0,16
2,2,True,10,15,25,268,10.72,0.8338751182937157,True,True,1.0,1.0,16
2,2,True,10,14,24,184,7.666666666666667,0.701826782578775,True,True,1.0,0.8,17
3,3,True,12,10,22,204,9.272727272727273,0.7567435123668947,True,True,1.0,1.0,11
3,3,True,15,10,25,273,10.92,0.7978161181814918,True,True,1.0,0.9333333333333333,12
3,3,True,15,5,20,180,9.0,0.7987903869523648,True,True,1.0,0.9333333333333333,7
2,2,True,12,14,26,186,7.153846153846154,0.8031386591590962,True,True,1.0,0.9166666666666666,16
2,2,True,8,14,22,197,8.954545454545455,0.734781736340863,True,True,1.0,1.0,15
3,3,True,15,15,30,291,9.7,0.7776485093499566,True,True,1.0,0.9333333333333333,17
3,3,True,18,15,33,319,9.666666666666666,0.825949957919248,True,True,1.0,1.0,16
2,2,True,8,13,21,156,7.428571428571429,0.7145703693588075,True,True,1.0,1.0,14
3,3,True,15,6,21,163,7.761904761904762,0.7798016664763245,True,True,1.0,0.9333333333333333,8
2,2,True,10,9,19,198,10.421052631578947,0.7740620194405265,True,True,1.0,0.9,11
2,2,True,6,8,14,150,10.714285714285714,0.6647237751013763,True,True,1.0,1.0,9
2,2,True,10,10,20,220,11.0,0.7896761250048571,True,True,1.0,1.0,11
3,3,True,12,8,20,228,11.4,0.7476394596950273,True,True,1.0,0.9166666666666666,10
2,2,True,10,7,17,150,8.823529411764707,0.7521070305253802,True,True,1.0,1.0,8
3,3,True,15,15,30,314,10.466666666666667,0.8040349236411303,True,True,1.0,1.0,16
3,3,True,18,10,28,277,9.892857142857142,0.8513945846973429,True,True,1.0,0.8888888888888888,13
3,3,True,12,13,25,196,7.84,0.7412380151407841,True,True,1.0,1.0,14
3,3,True,15,9,24,182,7.583333333333333,0.819276387677207,True,True,1.0,1.0,10
2,2,True,8,10,18,191,10.61111111111111,0.7911868260692289,True,True,1.0,1.0,11
2,2,True,6,8,14,150,10.714285714285714,0.6031099725133339,True,True,1.0,0.8333333333333334,10
2,2,True,10,7,17,150,8.823529411764707,0.7895369041019765,True,True,1.0,0.9,9
3,3,True,12,8,20,215,10.75,0.7467709691324504,True,True,1.0,0.9166666666666666,10
3,3,True,18,6,24,278,11.583333333333334,0.8568017852502945,True,True,1.0,1.0,7
3,3,True,15,6,21,243,11.571428571428571,0.8118487012401153,True,True,1.0,1.0,7
2,2,True,12,12,24,241,10.041666666666666,0.8366874221068872,True,True,1.0,1.0,13
3,3,True,12,15,27,197,7.296296296296297,0.7009757690047002,True,True,1.0,0.9166666666666666,17
3,3,True,18,6,24,261,10.875,0.8519275038672215,True,True,1.0,1.0,7
3,3,True,18,15,33,367,11.121212121212121,0.8572388131117367,True,True,1.0,1.0,16
3,3,True,18,9,27,211,7.814814814814815,0.8211356433581412,True,True,1.0,1.0,10
2,2,True,10,9,19,165,8.68421052631579,0.8166247785998608,True,True,1.0,1.0,10
3,3,True,18,11,29,336,11.586206896551724,0.8510572024421033,True,True,1.0,1.0,12
3,3,True,12,13,25,235,9.4,0.7681078385664507,True,True,1.0,0.9166666666666666,15
3,2,False,9,8,17,150,8.823529411764707,0.6699488471623163,True,True,1.0,0.6666666666666666,12
2,2,True,10,9,19,161,8.473684210526315,0.7772170001428276,True,True,1.0,0.9,11
3,3,True,9,11,20,194,9.7,0.675917493020043,True,True,1.0,1.0,12
2,2,True,6,7,13,150,11.538461538461538,0.7421217273449533,True,True,1.0,1.0,8
3,3,True,18,15,33,362,10.969696969696969,0.8359822275683928,True,True,1.0,1.0,16
2,2,True,8,9,17,183,10.764705882352942,0.7223619507476192,True,True,1.0,0.875,11
3,3,True,15,9,24,286,11.916666666666666,0.7967993767972628,True,True,1.0,1.0,10
3,3,True,12,15,27,261,9.666666666666666,0.7275277422961615,True,True,1.0,1.0,16
2,2,True,8,14,22,185,8.409090909090908,0.7410487630391285,True,True,1.0,1.0,15
3,3,True,15,5,20,152,7.6,0.7989044082547084,True,True,1.0,0.9333333333333333,7
2,2,True,6,13,19,150,7.894736842105263,0.658575084964341,True,True,1.0,1.0,14
2,2,True,6,12,18,197,10.944444444444445,0.7143615411718346,True,True,1.0,1.0,13
3,3,True,12,14,26,184,7.076923076923077,0.674945872156279,True,True,1.0,1.0,15
3,3,True,15,10,25,233,9.32,0.7911716094349551,True,True,1.0,1.0,11
3,3,True,18,8,26,239,9.192307692307692,0.8179015136836613,True,True,1.0,1.0,9
3,3,True,18,13,31,267,8.612903225806452,0.7866373338580449,True,True,1.0,1.0,14
3,3,True,9,15,24,254,10.583333333333334,0.6736961257286386,True,True,1.0,1.0,16
2,2,True,6,12,18,150,8.333333333333334,0.6688134241023844,True,True,1.0,0.8333333333333334,14
3,3,True,18,13,31,241,7.774193548387097,0.8320248604041729,True,True,1.0,0.9444444444444444,15
3,3,True,18,6,24,244,10.166666666666666,0.8545764047705852,True,True,1.0,1.0,7
3,3,True,9,14,23,222,9.652173913043478,0.6892973114860327,True,True,1.0,1.0,15
3,3,True,15,15,30,278,9.266666666666667,0.7806189596700565,True,True,1.0,1.0,16
2,2,True,10,10,20,177,8.85,0.792956344882748,True,True,1.0,1.0,11
2,2,True,10,7,17,165,9.705882352941176,0.7756197861227616,True,True,1.0,1.0,8
3,3,True,15,7,22,160,7.2727272727272725,0.7565759608276047,True,True,1.0,1.0,8
2,2,True,8,5,13,150,11.538461538461538,0.7310092046847416,True,True,1.0,0.875,7
2,1,False,6,10,16,150,9.375,0.6502070785364396,True,True,1.0,0.5,14
2,2,True,8,15,23,231,10.043478260869565,0.7448527214028231,True,True,1.0,1.0,16
2,2,True,12,5,17,195,11.470588235294118,0.8562937367440099,True,True,1.0,1.0,6
2,2,True,8,14,22,221,10.045454545454545,0.8000410959429362,True,True,1.0,1.0,15
2,2,True,10,8,18,150,8.333333333333334,0.8095728705954751,True,True,1.0,1.0,9
3,3,True,9,9,18,171,9.5,0.6522362733111949,True,True,1.0,1.0,10
3,3,True,9,7,16,150,9.375,0.6443689450441252,True,True,1.0,1.0,8
2,2,True,12,5,17,188,11.058823529411764,0.8385764045720913,True,True,1.0,1.0,6
2,2,True,8,7,15,150,10.0,0.7818925141120525,True,True,1.0,1.0,8
2,2,True,10,10,20,150,7.5,0.803604443912092,True,True,1.0,1.0,11
3,3,True,12,9,21,207,9.857142857142858,0.7156669815201907,True,True,1.0,0.9166666666666666,11
2,2,True,12,11,23,233,10.130434782608695,0.8357127195978209,True,True,1.0,1.0,12
2,2,True,8,14,22,196,8.909090909090908,0.7402884622397127,True,True,1.0,0.875,16
2,2,True,6,15,21,247,11.761904761904763,0.688134538080921,True,True,1.0,1.0,16
2,2,True,10,12,22,232,10.545454545454545,0.8109339178572341,True,True,1.0,1.0,13
2,2,True,10,11,21,228,10.857142857142858,0.8173806986546712,True,True,1.0,1.0,12
2,2,True,8,13,21,213,10.142857142857142,0.6937143108547718,True,True,1.0,1.0,14
2,2,True,6,9,15,156,10.4,0.6999528049635609,True,True,1.0,1.0,10
2,2,True,8,6,14,150,10.714285714285714,0.7446525319189587,True,True,1.0,1.0,7
3,3,True,15,8,23,213,9.26086956521739,0.7817889919922485,True,True,1.0,0.8666666666666667,11
3,3,True,9,8,17,150,8.823529411764707,0.6517891085135133,True,True,1.0,1.0,9
3,3,True,12,10,22,209,9.5,0.7631855164656081,True,True,1.0,1.0,11
3,3,True,9,5,14,150,10.714285714285714,0.661757965078024,True,True,1.0,1.0,6
2,2,True,12,5,17,150,8.823529411764707,0.8278016366602179,True,True,1.0,1.0,6
3,3,True,15,10,25,241,9.64,0.7967403633135746,True,True,1.0,1.0,11
2,2,True,10,10,20,167,8.35,0.7566451038719517,True,True,1.0,0.8,13
2,2,True,8,6,14,157,11.214285714285714,0.7680269699193552,True,True,1.0,1.0,7
3,3,True,15,12,27,245,9.074074074074074,0.7633560494470188,True,True,1.0,1.0,13
2,2,True,6,5,11,150,13.636363636363637,0.6501906556069981,True,True,1.0,0.8333333333333334,7
3,3,True,12,5,17,150,8.823529411764707,0.7323821676693889,True,True,1.0,1.0,6
3,3,True,15,11,26,222,8.538461538461538,0.8006652933564539,True,True,1.0,1.0,12
3,3,True,12,12,24,233,9.708333333333334,0.730556304442589,True,True,1.0,1.0,13
2,2,True,8,12,20,183,9.15,0.7272388108846638,True,True,1.0,1.0,13
2,2,True,6,5,11,150,13.636363636363637,0.6883909615883522,True,True,1.0,1.0,6
3,3,True,15,10,25,218,8.72,0.7507626807718529,True,True,1.0,0.9333333333333333,12
2,2,True,10,15,25,203,8.12,0.8296684349041606,True,True,1.0,0.9,17
3,3,True,15,8,23,223,9.695652173913043,0.7945439577818081,True,True,1.0,0.8666666666666667,11
3,3,True,12,11,23,245,10.652173913043478,0.751936993054181,True,True,1.0,0.8333333333333334,14
3,3,True,9,5,14,150,10.714285714285714,0.7057215921920372,True,True,1.0,1.0,6
3,3,True,15,14,29,293,10.10344827586207,0.7828481705686237,True,True,1.0,0.9333333333333333,16
2,2,True,6,14,20,186,9.3,0.7048846181218437,True,True,1.0,1.0,15
3,3,True,18,13,31,371,11.96774193548387,0.8461363366188681,True,True,1.0,1.0,14
2,2,True,12,6,18,186,10.333333333333334,0.8159586673325769,True,True,1.0,0.9166666666666666,8
2,2,True,8,6,14,150,10.714285714285714,0.7433938448068752,True,True,1.0,0.875,8
3,3,True,15,13,28,248,8.857142857142858,0.7781288331542296,True,True,1.0,0.9333333333333333,15
2,2,True,8,13,21,221,10.523809523809524,0.7821543778228037,True,True,0.8888888888888888,1.0,13
3,3,True,15,9,24,188,7.833333333333333,0.7803813530877305,True,True,1.0,1.0,10
3,3,True,15,14,29,251,8.655172413793103,0.8043869093768281,True,True,1.0,1.0,15
3,3,True,9,13,22,165,7.5,0.6162529501207152,True,True,1.0,1.0,14
3,3,True,15,5,20,222,11.1,0.8063487857952717,True,True,1.0,1.0,6
2,2,True,10,6,16,190,11.875,0.8328170665714336,True,True,1.0,1.0,7
3,3,True,15,6,21,152,7.238095238095238,0.8078028759331667,True,True,1.0,1.0,7
2,2,True,10,5,15,150,10.0,0.8150840037352511,True,True,1.0,1.0,6
2,2,True,6,11,17,195,11.470588235294118,0.7336738196716835,True,True,1.0,1.0,12
3,3,True,12,9,21,233,11.095238095238095,0.7436178818326388,True,True,1.0,1.0,10
2,2,True,12,6,18,215,11.944444444444445,0.8497962237063752,True,True,1.0,1.0,7
3,3,True,15,7,22,225,10.227272727272727,0.7764481535626035,True,True,1.0,1.0,8
2,2,True,10,7,17,188,11.058823529411764,0.8115923195174515,True,True,1.0,0.8,10
2,2,True,8,13,21,193,9.19047619047619,0.712158743758554,True,True,1.0,0.875,15
3,3,True,15,6,21,225,10.714285714285714,0.8240315470424922,True,True,1.0,1.0,7
3,3,True,12,12,24,248,10.333333333333334,0.7589498113081797,True,True,1.0,1.0,13
3,3,True,9,8,17,173,10.176470588235293,0.6818948924911183,True,True,1.0,1.0,9
3,3,True,9,13,22,154,7.0,0.6620952000828049,True,True,1.0,1.0,14
3,3,True,18,5,23,232,10.08695652173913,0.809060344337831,True,True,1.0,1.0,6
3,3,True,9,11,20,180,9.0,0.6629675055419768,True,True,1.0,1.0,12
3,3,True,9,5,14,166,11.857142857142858,0.6745682811160238,True,True,1.0,1.0,6
2,2,True,6,9,15,167,11.133333333333333,0.6901257200962763,True,True,1.0,1.0,10
2,2,True,8,9,17,150,8.823529411764707,0.6838863625619322,True,True,1.0,1.0,10
3,3,True,18,8,26,283,10.884615384615385,0.8335757743577801,True,True,1.0,1.0,9
2,2,True,8,14,22,167,7.590909090909091,0.7112089168478575,True,True,1.0,1.0,15
2,2,True,6,5,11,150,13.636363636363637,0.701241913448576,True,True,1.0,1.0,6
2,2,True,12,8,20,228,11.4,0.8560135015314255,True,True,1.0,1.0,9
3,3,True,9,14,23,270,11.73913043478261,0.6667409844384149,True,True,1.0,0.8888888888888888,16
3,3,True,15,13,28,332,11.857142857142858,0.8093927975967409,True,True,1.0,0.9333333333333333,15
2,2,True,8,8,16,184,11.5,0.7751332009238701,True,True,1.0,1.0,9
3,3,True,9,6,15,157,10.466666666666667,0.6609309735276175,True,True,1.0,1.0,7
3,3,True,12,14,26,240,9.23076923076923,0.7487437809263632,True,True,1.0,0.9166666666666666,16
2,2,True,8,15,23,165,7.173913043478261,0.759886079791494,True,True,1.0,1.0,16
3,3,True,12,8,20,170,8.5,0.7148305631291917,True,True,1.0,1.0,9
3,3,True,18,8,26,230,8.846153846153847,0.8300621581001606,True,True,1.0,0.9444444444444444,10
2,2,True,8,15,23,196,8.521739130434783,0.7380254127765168,True,True,1.0,0.875,17
3,3,True,18,11,29,232,8.0,0.8083655417847472,True,True,1.0,1.0,12
2,2,True,6,12,18,192,10.666666666666666,0.6977222951719012,True,True,1.0,1.0,13
3,3,True,18,13,31,331,10.67741935483871,0.8110513399218906,True,True,1.0,0.9444444444444444,15
2,2,True,8,14,22,192,8.727272727272727,0.7092744383674969,True,True,1.0,1.0,15
3,3,True,9,11,20,165,8.25,0.6971459100391645,True,True,1.0,1.0,12
3,3,True,12,12,24,222,9.25,0.7663828842699646,True,True,1.0,1.0,13
3,3,True,15,11,26,229,8.807692307692308,0.7805432754185395,True,True,1.0,0.9333333333333333,13
2,2,True,12,8,20,201,10.05,0.8171696536480155,True,True,1.0,0.9166666666666666,10
2,2,True,10,15,25,230,9.2,0.7838540097265482,True,True,1.0,1.0,16
3,2,False,9,14,23,225,9.782608695652174,0.6828023682862666,True,True,1.0,0.6666666666666666,18
2,1,False,6,9,15,150,10.0,0.6654719845210534,True,True,1.0,0.5,13
3,3,True,12,5,17,150,8.823529411764707,0.7621220932375754,True,True,1.0,0.9166666666666666,7
3,2,False,9,8,17,150,8.823529411764707,0.607954345958529,True,True,1.0,0.6666666666666666,12
2,2,True,8,6,14,150,10.714285714285714,0.7348664919285659,True,True,1.0,1.0,7
3,3,True,9,11,20,169,8.45,0.6969292311255502,True,True,1.0,1.0,12
2,2,True,10,10,20,213,10.65,0.7841761376479895,True,True,1.0,0.9,12
3,3,True,15,14,29,232,8.0,0.7886248754911207,True,True,1.0,1.0,15
2,2,True,6,15,21,243,11.571428571428571,0.7226137463343104,True,True,1.0,1.0,16
3,3,True,12,12,24,244,10.166666666666666,0.7559252433043406,True,True,1.0,1.0,13
2,2,True,6,15,21,236,11.238095238095237,0.6981812510295614,True,True,1.0,0.6666666666666666,18
2,2,True,10,5,15,150,10.0,0.8009149563358336,True,True,1.0,1.0,6
2,2,True,12,7,19,176,9.263157894736842,0.8529566806168107,True,True,1.0,1.0,8
2,2,True,10,15,25,268,10.72,0.8149624710367733,True,True,1.0,1.0,16
2,2,True,12,15,27,285,10.555555555555555,0.8208679839535469,True,True,1.0,1.0,16
2,2,True,8,10,18,205,11.38888888888889,0.7486751050160518,True,True,1.0,0.875,12
2,2,True,12,13,25,286,11.44,0.8261161833290793,True,True,1.0,1.0,14
2,2,True,10,12,22,213,9.681818181818182,0.8207015787951046,True,True,1.0,1.0,13
2,2,True,6,9,15,154,10.266666666666667,0.7188572569219386,True,True,1.0,0.8333333333333334,11
3,3,True,12,13,25,287,11.48,0.7638748359500331,True,True,1.0,1.0,14
3,3,True,9,5,14,150,10.714285714285714,0.6364351908677438,True,True,1.0,0.8888888888888888,7
3,3,True,18,9,27,282,10.444444444444445,0.844515103826833,True,True,1.0,0.9444444444444444,11
3,3,True,15,11,26,222,8.538461538461538,0.7657514045665864,True,True,1.0,1.0,12
2,2,True,12,7,19,208,10.947368421052632,0.863771875177098,True,True,1.0,1.0,8
3,3,True,18,14,32,363,11.34375,0.8294900030102808,True,True,1.0,1.0,15
2,1,False,6,12,18,189,10.5,0.694169092836141,True,True,1.0,0.5,16
2,2,True,10,14,24,273,11.375,0.8021456621887872,True,True,1.0,1.0,15
2,2,True,12,6,18,150,8.333333333333334,0.8418718970211172,True,True,1.0,1.0,7
3,3,True,12,8,20,154,7.7,0.7445752636895588,True,True,1.0,1.0,9
3,3,True,18,11,29,318,10.96551724137931,0.8466010976731162,True,True,1.0,1.0,12
2,2,True,10,9,19,220,11.578947368421053,0.8155334379456066,True,True,1.0,1.0,10
2,2,True,10,9,19,215,11.31578947368421,0.8181160752209009,True,True,1.0,1.0,10
2,2,True,6,11,17,192,11.294117647058824,0.7130151118053053,True,True,1.0,1.0,12
2,2,True,8,13,21,234,11.142857142857142,0.7460117506528128,True,True,1.0,1.0,14
2,2,True,12,7,19,157,8.263157894736842,0.8236533676984636,True,True,1.0,1.0,8
2,2,True,8,7,15,167,11.133333333333333,0.7000311033109201,True,True,1.0,0.875,9
3,3,True,9,11,20,161,8.05,0.637002665940974,True,True,1.0,1.0,12
2,2,True,12,9,21,170,8.095238095238095,0.8168457614134853,True,True,1.0,1.0,10
3,3,True,12,14,26,255,9.807692307692308,0.7637922322121334,True,True,1.0,1.0,15
2,2,True,12,15,27,269,9.962962962962964,0.8259444379615326,True,True,1.0,1.0,16
3,3,True,15,9,24,176,7.333333333333333,0.7681831854504175,True,True,1.0,1.0,10
3,3,True,18,6,24,239,9.958333333333334,0.8520417234103664,True,True,1.0,0.9444444444444444,8
2,2,True,10,8,18,151,8.38888888888889,0.7455655314736315,True,True,1.0,1.0,9
2,2,True,6,15,21,197,9.380952380952381,0.6434108729167077,True,True,1.0,1.0,16
2,2,True,10,5,15,150,10.0,0.7813187681529071,True,True,1.0,1.0,6
2,2,True,10,11,21,180,8.571428571428571,0.7770126126681619,True,True,1.0,0.9,13
3,3,True,15,6,21,196,9.333333333333334,0.8113784872135195,True,True,1.0,1.0,7
3,3,True,12,14,26,291,11.192307692307692,0.7205072857816065,True,True,1.0,0.9166666666666666,16
2,2,True,8,8,16,150,9.375,0.7569747494897404,True,True,1.0,1.0,9
2,2,True,10,6,16,150,9.375,0.7435216028070657,True,True,1.0,0.8,9
2,2,True,10,10,20,226,11.3,0.810234576476116,True,True,1.0,1.0,11
2,2,True,8,6,14,150,10.714285714285714,0.7691897313293069,True,True,1.0,1.0,7
3,3,True,18,5,23,239,10.391304347826088,0.8321932642888241,True,True,1.0,0.8888888888888888,8
3,3,True,18,5,23,248,10.782608695652174,0.853371440893977,True,True,1.0,1.0,6
2,2,True,12,13,25,242,9.68,0.8630088095010453,True,True,1.0,1.0,14
